batch,query_id,lane,source_group,query,result_index,account_guess,source_type,signal_type,date,title_or_actor,url,domain,reliability,weak_or_noise,tags,evidence,summary
exa_public_web,exa_013,official_account_pages,official_public_web,UBS AI agents internal wealth management generative AI,3,UBS,official_public_web,governance/compliance,2025-01-31T06:20:11.000Z,UBS and Microsoft Transform Wealth Management with AI,https://fintechnews.ch/aifintech/ubs-microsoft-collaborate-to-transform-wealth-management-with-ai-powered-platform/74167/,fintechnews.ch,medium,no,"ai-agents,governance,governance/compliance,medium,official_account_pages,official_public_web,rag,wealth","UBS and Microsoft Transform Wealth Management with AI  Close Menu  part of Fintech News Network  Share  Free Newsletter  Get the hottest Fintech Switzerland News once a month in your Inbox  UBS has embarked on a digital transformation with Microsoft. The bank aims to leverage its vast data resources and advanced AI capabilities to deliver unparalleled client service in the digital age.  The collaboration was driven by UBS’s need for a flexible, customisable platform to enhance compliance, efficiency, and client interactions.  Recognising that off-the-shelf solutions would not meet its specific requirements, UBS turned to Microsoft Azure to build a cutting-edge platform tailored to its needs.  Lukasz Opoka, Head of Analytics and Sales Platform at UBS, explained,  Lukasz Opoka  “The collaboration between UBS and Microsoft was driven by our need for flexibility and a robust technological roadmap. Standard out-of-the-box solutions would not work for us. Microsoft Azure allowed us to custom","Company signal_type: Active internal AI agent development and deployment with enterprise-grade platform customization.  Evidence: - UBS collaborated with Microsoft to build a custom AI-enabled platform on Azure, not a generic off-the-shelf solution. - Creation of UBS Red, an AI-powered assistant that supports Client Advisors during customer interactions, using Azure AI Search and Azure OpenAI Service. - Digitisation of 60,000 investment documents into a queryable knowledge base, enabling AI-driven research and meeting prep. - Expansion of Azure OpenAI Service adoption to 30,000 employees across multiple regions, indicating scale of internal AI usage. - Emphasis on security, data governance, and regulatory compliance via Azure’s security features and local datacentres in Switzerland.  Caveats: - The article centers on UBS implementing AI within its own processes and customer interactions, not on external AI agents or end-user autonomous workflows beyond the internal advisor assistant. -"
exa_financial_report,report_011,filings_reports,financial_report,Allstate annual report generative AI agents insurance,0,Allstate,financial_report,job/hiring,2025-01-31T00:00:00.000Z,10-K - SEC.gov,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/ajg-20241231.htm,sec.gov,low,yes,"agentic-ai,ai-agents,filings_reports,financial_report,grounding,job/hiring,low,rag,retrieval",Nethttp://fas [...] us-gaap/ [...] Nethttp://fas [...] .org/us-gaap/ [...] NetP2 [...] 11111111 [...] 111111http:// [...] 024 [...] LaborAndRelatedExpensehttp://fas [...] 024 [...] http://fas [...] .org/us-ga [...] #LaborAndRelatedExpensehttp://fas [...] LaborAndRelatedExpensehttp://fasb.org/us-gaap/2024#LaborAndRelatedExpensehttp://fasb.org/us-gaap/2024#LaborAndRelatedExpensehttp://fasb.org/us-gaap/2024#LaborAndRelatedExpensehttp://www.ajg.com/20241231#AccruedCompensationAndOtherCurrentLiabilitieshttp://fasb.org/us-gaap/2024#InterestExpensehttp://fasb.org/us-gaap/2024#RevenueFromContractWithCustomerExcludingAssessedTaxhttp://fasb.org/us-gaap/2024#LaborAndRelatedExpensehttp://fasb.org/us-gaap/2024#OperatingExpenseshttp://fasb.org/us-gaap/2024#InterestExpensehttp://fasb.org/us-gaap/2024#RevenueFromContractWithCustomerExcludingAssessedTaxhttp://fasb.org [...] RestrictedStockUnitsRSUMember2022-01-012022-12-310000354190ajg:LongTermIncentivePlanMembersrt:OfficerMember2023-03-152023-03-15000,"Summary: - Source: 10-K filing hosted on SEC.gov (likely for a publicly traded company; reference data shows related GAAP lines and various notes such as labor expenses, accrued compensation, operating segments, long-term incentive plans, revolving notes, and risk management). - User query focus: Determine if the document indicates a named financial-services company is using building hiring for or exploring internal AI agents, agentic AI/LLMs, RAG retrieval, grounding, semantic search, external content monitoring, or workflow automation. - Evidence risk: The provided highlights from the 10-K do not explicitly mention internal AI agents, agentic AI, LLMs, RAG, semantic search, or related workflow automation or external content monitoring. The extracted items largely reference standard financial topics (LaborAndRelatedExpense, AccruedCompensation, InterestExpense, Revenue recognition terms, long-term incentive plans, risk management, operating segments, note purchases, etc.) and specific"
exa_financial_report,report_013,filings_reports,financial_report,BlackRock annual report generative AI agents investment research,0,BlackRock,financial_report,wealth/research/asset-servicing,2025-01-31T00:00:00.000Z,10-K,https://www.sec.gov/Archives/edgar/data/2012383/000095017025026584/blk-20241231.htm,sec.gov,low,yes,"agentic-ai,ai-agents,filings_reports,financial_report,grounding,low,rag,retrieval,wealth/research/asset-servicing",Intangible [...] ParentMember2 [...] appropriatedMember2023-01-012023-12-310002012383us-gaap:InvestmentsMember2024-12-310002 [...] Member2024-01-012024-12-310002012383srt:EuropeMember2024-01-012024-12-310002012383blk:OtherLiabilitiesOneMember2024-01-012024-12-310002012383us-gaap:RealEstateFundsMember2023-12-310002012383us-gaap:FairValueMeasurementsRecurringMember2023-12-310002012383blk:SponsoredInvestmentProductsMemberus-gaap:VariableInterestEntityNotPrimaryBeneficiaryMember2024-12-310002012383blk:OtherNetAssetsLiabilitiesMemberus-gaap:VariableInterestEntityNotPrimaryBeneficiaryMember2023-12-310002012383us-gaap:CommercialPaperMember2024-12-310002012383blk:InvestmentProfessionalDeferredCompensationProgramMember2023-01-012023-12-310002012383us-gaap:EquityMethodInvestmentsMemberus-gaap:PrivateEquityFundsMemberus-gaap:FairValueMeasuredAtNetAssetValuePerShareMember2024-12-310002012383blk:DeferredCompensationPlanOtherMember2024-01-012024-12-310002012383us-gaap:CommonStockMemberblk:GlobalInfr,"Summary:  - Primary source: A 10-K filing from sec.gov (URL provided). The extract appears to be a generic, boilerplate set of US GAAP/FA SB references and unrelated terms (Nonoperating Income/Expense, G&A Expense, Amortization/Impairment, Real Estate Funds), with no explicit mention of a named financial-services company or any AI agent initiatives. - Evidence relevant to the user’s query: The supplied content shows no explicit references to internal AI agents, agentic AI, LLMs, RAG, retrieval grounding, semantic search, external content monitoring, or workflow automation. The terms are financial accounting categories rather than technology or AI strategy signals. - Signal_type: None identified. No direct or indirect implication of using or exploring internal AI agents or related technologies. - Caveat: The excerpt is highly truncated and largely consists of GAAP taxonomy placeholders. A full 10-K (full text) could contain AI/automation discussions in sections like “Technology,” “Innov"
exa_public_web,exa_013,official_account_pages,official_public_web,UBS AI agents internal wealth management generative AI,6,UBS,official_public_web,job/hiring,2025-01-30T10:55:17.000Z,How UBS Deploys Microsoft AI Platform in Global Operations | FinTech Magazine,https://fintechmagazine.com/articles/how-ubs-deploys-microsoft-ai-platform-in-global-operations,fintechmagazine.com,medium,no,"ai-agents,governance,job/hiring,medium,official_account_pages,official_public_web,rag,retrieval,wealth","Swiss universal bank and wealth management firm UBS has deployed an AI platform built on Microsoft Azure to transform how its client advisers access and utilise internal knowledge. [...] Working with Microsoft's Industry Solutions Engineering team, UBS developed two domain-specific AI assistants, collectively known as UBS Red. [...] The implementation spanned ten months, during which Azure OpenAI Service was integrated across multiple divisions. [...] The system, built using Azure AI Search and Azure OpenAI Service, provides multi-language capabilities for client advisers accessing the bank's knowledge base. [...] Claire Corish, Head of Analytics and Sales Platforms of the Operations and Technology Office at UBS, says the bank has so far digitised 60,000 investment advice and product documents into a queryable knowledge base. [...] The system uses Azure AI Search for advanced retrieval strategies, enabling users to find information based on conceptual similarity rather than exact keywo","Summary: - Company signal_type: Uses building/ deploying internal AI agents and AI-powered knowledge access for employees (UBS Red), with RAG-style retrieval and semantic search via Azure AI services. Evidence of internal AI assistants, domain-specific agents, and enterprise-scale AI modernization. - Evidence: UBS deployed two domain-specific internal AI assistants (UBS Red) built on Microsoft Azure, integrated across multiple divisions; uses Azure OpenAI Service and Azure AI Search for multi-language, concept-based retrieval; staff (30,000) access internal knowledge through these agents; ongoing data-platform modernization, data mesh, AI risk governance, and AI factories to accelerate delivery. - Caveats: Article focuses on deployment and governance within UBS; does not explicitly confirm external customer-facing agents or hiring for AI roles, but shows internal adoption at scale and governance frameworks. - Useful feed tags: internal AI agents, enterprise AI, RAG retrieval, semantic "
exa_public_web,exa_013,official_account_pages,official_public_web,UBS AI agents internal wealth management generative AI,5,UBS,official_public_web,job/hiring,2025-01-30T10:13:00.000Z,UBS underpins AI development with data transformation initiative,https://www.finextra.com/newsarticle/45417/ubs-underpins-ai-development-with-data-transformation-initiative,finextra.com,low,yes,"ai-agents,governance,job/hiring,low,official_account_pages,official_public_web,retrieval,wealth","UBS undertook a massive data transformation effort to support the creation of two domain-specific AI assistants, collectively known as UBS Red. [...] Developed using Azure AI Search and Azure OpenAI Service, these AI-powered tools provide support to client advisors during customer interactions. UBS Red offers multi-language capabilities, improving efficiency in addressing client needs. Michel Neuhaus, head of AI, data & analytics of Personal & Corporate Banking at UBS, underscores the scale of the challenge: “The internal information that we have, the financial expertise, the insights into financial markets, what’s happening in the world, it’s vast. We have to find ways to make this content easily accessible to each and everyone in the bank, and Microsoft helps us with that.” To address this wealth of information, UBS created a queryable knowledge base. Azure AI Search was implemented to support retrieval strategies and to uncover new insights from unstructured data using language mode","Summary: - Company signal_type: UBS (named financial-services company) is actively building and deploying internal AI agents and related infrastructure. - Evidence:   - UBS developed two domain-specific AI assistants named UBS Red, built with Azure AI Search and Azure OpenAI Service to assist client advisors.   - Creation of a queryable knowledge base and improved vector search enable retrieval and reasoning over unstructured data, supporting internal AI use.   - Establishment of an internal AI Hub to explore new use cases; emphasis on AI transformation, AI risk governance, data mesh, Azure cloud, and AI factories for rapid delivery.   - Plan and progress toward scaling AI across the organization, with broad rollout (Azure OpenAI Service reaching 30,000 employees by Dec 2024) and a strategic push to accelerate AI use cases. - Caveat: The article frames activity around developing and enabling internal AI assistants and AI-enabled workflows, but does not indicate external productization "
exa_public_web,exa_044,tech_keywords,public_web,AutoGen banking financial services AI agents,6,,public_web,job/hiring,2025-01-23T23:21:03.000Z,webclinic017/autogen-quant-invest-agent,https://github.com/webclinic017/autogen-quant-invest-agent,github.com,medium,no,"agentic-ai,ai-agents,grounding,job/hiring,medium,public_web,rag,retrieval,tech_keywords","💸Agent-based stock analysis and investment strategy application using 🎰AutoGen framework. [...] Diagram     %% User     participant User     %% Generates Investing Strategies     participant StrategyIdeaAgent     %% Generates CAGR/MDD graph     participant StockReportAgent     %% Manages group chat discussions     participant GroupChatManager     %% Executes code to create signal data     participant UserProxyAgent [...] %% Fetches price data from Yahoo Finance and performs backtesting     participant StockAnalysisAgent     %% Generates code for creating buy/sell signals for backtesting     participant SignalAnalysisAgent     %% Public API for fetching stock price data for specified periods     participant YahooFinanceAPI     %% Public web search for finding technical indicators and investing strategies     participant BingSearch      autonumber      rect rgb(204, 255, 204)         User ->> [...] IdeaAgent: Request to create investment strategies [...] IdeaAgent ->> [...] _ideas.json' ","Summary of source: The repository describes an agent-based stock analysis and investment system built with the AutoGen framework. It involves multiple agents (StockAnalysisAgent, SignalAnalysisAgent, UserProxyAgent, GroupChatManager, BingSearch, YahooFinanceAPI) that collaborate to fetch price data, backtest strategies, generate buy/sell signals, and execute code. It includes a public API for price data and uses BingSearch for external examples (ta indicators). The project notes that it was developed during a hackathon and is intended as proof-of-concept.  Assessment against user query: - Named financial-services company using/building or hiring for internal AI agents, agentic AI, LLM, RAG, retrieval grounding, semantic search, external content monitoring, or workflow automation: No mention of any specific company, hiring, or internal deployment within a named company. The repo is a proof-of-concept prototype with multiple agents and workflow automation concepts, but not tied to a part"
exa_public_web,exa_007,official_account_pages,official_public_web,Goldman Sachs internal AI agents developers generative AI,2,Morgan Stanley,official_public_web,governance/compliance,2025-01-21T14:36:21.000Z,Goldman Sachs launches AI assistant as the tech sweeps banking,https://www.cnbc.com/2025/01/21/goldman-sachs-launches-ai-assistant.html,cnbc.com,medium,no,"agentic-ai,ai-agents,governance/compliance,medium,official_account_pages,official_public_web","- Goldman Sachs is rolling out a generative AI assistant to its bankers, traders and asset managers, the first stage in the evolution of a program that will eventually take on the traits of a seasoned Goldman employee, according to Chief Information Officer Marco Argenti. [...] - The bank has [...] all the company’s knowledge workers will have it this year, Argenti told CNBC in an exclusive interview [...] The bank has released a program called GS AI assistant to about 10,000 employees so far, with the goal that all the company’s knowledge workers will have it this year, Argenti told CNBC in an exclusive interview. It will initially help with tasks including summarizing or proofreading emails or translating code from one language to another. [...] Today it can respond to queries, write emails and summarize lengthy documents, but expectations are high that future versions will exhibit so-called agentic abilities, meaning they can perform multistep tasks with little human intervention. [","Company: Goldman Sachs  Signal_type: Internal AI agent development and deployment; exploration of agentic AI capabilities; workflow automation using an in-house AI assistant (GS AI assistant) for employees.  Evidence: - Goldman Sachs is rolling out a generative AI assistant to bankers, traders, and asset managers, with about 10,000 employees currently served and a goal to equip all knowledge workers this year. - The AI tool is described as becoming like “another GS employee,” and future versions are expected to exhibit agentic abilities—performing multistep tasks with limited human intervention. - Initial tasks include summarizing/proofreading emails and translating code; later stages aim to generate detailed plans and complete tasks on behalf of a Goldman employee. - The tool currently relies on models fed with Goldman data and external providers (OpenAI’s ChatGPT, Google Gemini, Meta’s Llama), with others (Anthropic, Mistral, Cohere) being considered. - The CEO/CTO framing indicates "
exa_public_web,exa_044,tech_keywords,public_web,AutoGen banking financial services AI agents,0,,public_web,governance/compliance,2025-01-19T18:31:24.000Z,akshata29/finagent,https://github.com/akshata29/finagent,github.com,medium,no,"ai-agents,governance/compliance,medium,public_web,rag,tech_keywords","The agents collaborate with a manager on various assignments for [...] a new employee , such as HR and tech support AI working together to set up software accounts, configure hardware, schedule [...] meetings, register employees for [...] , and send welcome emails. Additionally, these agents can handle tasks like procurement and drafting press releases. [...] This application is an AI-driven orchestration system that manages a group of AI agents to accomplish tasks based on user input. It uses a FastAPI backend to handle HTTP requests, processes them through various specialized agents, and stores stateful information using Azure Cosmos DB. The system is designed to: [...] by delegating [...] to specialized agents (e [...] g., HR, Procurement [...] The solution is a multi-agent architecture designed to perform comprehensive financial data analysis and reporting. The system includes the following specialized agents, each leveraging GPT-4o and the Autogen framework for advanced natural la","Summary:  - Signal type: Internal AI agents / agency orchestration and workflow automation for financial services. - Evidence:   - Describes a multi-agent orchestration system built to manage a group of AI agents to accomplish tasks via a FastAPI backend and Azure Cosmos DB.   - Mentions agents collaborating with a manager to onboard new employees (HR, tech support) and handling tasks like procurement and press releases, illustrating internal process automation and onboarding workflow.   - Specifies a separate solution focused on financial data analysis and reporting using GPT-4o and Autogen, with data sources (Yahoo Finance, SEC API, private providers) and planner/executor agent roles, indicating internal AI agent deployment for financial operations and decision support.   - Highlights use of agent collaboration, planning, and human-in-the-loop feedback, showcasing internal AI agent-based workflow automation. - Caveat:   - The repository describes foundational/accelerator tooling and "
exa_public_web,exa_032,job_posts,jobs_public_web,bank careers AI agents LangChain LangGraph RAG,4,JPMorgan Chase,jobs_public_web,job/hiring,2025-01-14T20:03:04.000Z,Agentic Development @ JP Morgan Chase | Simplify Jobs,https://simplify.jobs/p/4a4f4e80-a440-4959-a579-673fecf5e230/Agentic-Development,simplify.jobs,medium,no,"agentic-ai,ai-agents,job/hiring,job_posts,jobs_public_web,langchain,langgraph,medium,rag,retrieval","- Hands-on experience developing and delivering agent [...] system components or autonomous AI features in production environments [...] - Familiarity with agentic frameworks (LangGraph, Google ADK, AutoGen) and integrating AI capabilities into business processes. [...] Develop modular components for agentic systems to enable intelligent automation and orchestration within business platforms; continuously build, test, and maintain these components. [...] - Apply the latest advancements in agentic frameworks (such as LangGraph, Google ADK, AutoGen), LLMs, and GenAI to assigned tasks and features by staying up to date with industry developments. [...] - Experience with Large Language Models (LLMs), GenAI, and retrieval-augmented generation (RAG). - Exposure to agentic system design patterns, orchestration, and workflow automation. [...] - Experience with distributed computing, cloud orchestration (Kubernetes, EKS), and MLOps tools. - Financial services industry experience. [...] - Abilit","Company signal_type: Exploration/Implementation of agentic AI capabilities within a financial services context.  Evidence: - Job highlights describe hands-on development of agentic system components and autonomous AI features in production. - Frequent references to agentic frameworks (LangGraph, Google ADK, AutoGen), LLMs, GenAI, and retrieval-augmented generation (RAG). - Emphasis on modular component design, orchestration, workflow automation, and integration into business processes. - Cloud/containerization (AWS preferred, Kubernetes/EKS), DevOps/infrastructure-as-code, and MLOps tooling—typical for deploying AI agents in production. - Collaboration to integrate agentic capabilities into existing systems and support solution delivery. - Repeated mentions of applying latest agentic/framework advancements to tasks, and staying current with industry developments. - Financial services context implied (industry experience, JPMorgan reference, and large-scale AI deployments).  Caveat: - T"
exa_public_web,exa_034,job_posts,jobs_public_web,asset management careers AI agents investment research RAG LLM,9,BlackRock,jobs_public_web,job/hiring,2025-01-13T00:00:00.000Z,Senior AI Engineer @ BlackRock | Simplify Jobs,https://simplify.jobs/p/c0895003-e481-4c5f-94c2-9874f665d8e1/Senior-AI-Engineer,simplify.jobs,medium,no,"ai-agents,grounding,job/hiring,job_posts,jobs_public_web,langchain,medium,rag,retrieval","- Demonstrable experience designing and building AI agents (agentic workflows) that: perform multi-step reasoning and task execution, use tools/functions/APIs, manage state appropriately, and include guardrails, validation, and safe fallback behavior. [...] - Strong knowledge of agentic design patterns, such as planning/execution loops, routing/specialist agents, retrieval + tool orchestration, verification/reflection, and human-in-the-loop approvals. [...] - Hands-on experience with LLM orchestration frameworks (e.g., LangChain or similar), including building reusable chains/agents and enforcing structured outputs. [...] - Hands-on experience with vector databases / retrieval systems (e.g., Pinecone, Weaviate, Milvus, pgvector, Elastic vector search, etc.) including indexing, chunking strategies, and hybrid search. [...] - Build AI agents that can plan and execute multi-step tasks by calling approved tools/APIs, retrieving context, validating outputs, and safely handling failure cases","Summary: - Company signal_type: Yes — the source describes building and deploying production AI services and AI agents within enterprise workflows, indicating active exploration and use of internal AI agents, agentic design patterns, LLM orchestration, and RAG retrieval grounding. - Evidence (cite key points from content):   - “Design and develop production AI services that embed GenAI and ML into enterprise workflows.”   - “Build AI agents that can plan and execute multi-step tasks by calling approved tools/APIs, retrieving context, validating outputs, and safely handling failure cases.”   - “Demonstrable experience designing and building AI agents (agentic workflows) that… include guardrails, validation, and safe fallback behavior.”   - “Strong knowledge of agentic design patterns… retrieval + tool orchestration, verification/reflection, human-in-the-loop approvals.”   - “Hands-on experience with vector databases / retrieval systems… including indexing, chunking strategies, and hybri"
exa_news,news_010,trade_news,news,PayPal agentic AI payments,4,PayPal,trade_news,governance/compliance,2025-01-11T00:00:00.000Z,Press Release: From Search to Checkout: PayPal Supports Trusted AI Checkout with Google,https://newsroom.paypal-corp.com/2025-01-11-From-Search-to-Checkout-PayPal-Supports-Trusted-AI-Checkout-with-Google,newsroom.paypal-corp.com,low,yes,"agentic-ai,ai-agents,fraud,governance/compliance,low,news,trade_news","The landscape of shopping is undergoing a fundamental shift as AI agents increasingly help consumers discover, compare, and decide what to buy. To power this evolution, commerce infrastructure needs to be open, secure, and interoperable. That’s why we are proud to announce PayPal’s support of Google’s Universal Commerce Protocol (UCP), launched today. As part of our support, PayPal will soon be a payment option available within a new checkout feature on Google, powered by UCP. [...] This collaboration and the launch of UCP marks a milestone for the industry. Much like the introduction of other open standards, Google’s UCP is a breakthrough moment that will soon enable merchants to make their products available and purchasable in AI Mode in Google Search and the Gemini app. [...] ""The next generation of commerce will be defined by how well we build open, trusted infrastructure that serves everyone,” said Michelle Gill, GM of Small Business and Financial Services, PayPal. “Supporting and","Company signal_type: PayPal actively collaborating on agentic commerce via AI-enabled checkout and interoperability via Google’s Universal Commerce Protocol (UCP).  Evidence: - PayPal supports Google’s UCP and will soon be a payment option within a Google checkout feature powered by UCP, signaling active exploration of agentic commerce infrastructure. - Leadership statements describe PayPal as building a trusted payments layer to enable agentic commerce, with emphasis on open, interoperable infrastructure and trust, transparency, and control. - Quotes highlight interoperability, scalable adoption of protocols like UCP, and PayPal’s role as a trusted infrastructure layer for agentic commerce across ecosystems. - Mentions PayPal’s 25+ years of payments, fraud protection, buyer/seller protections as foundational for agentic commerce; signals strategic focus on AI-enabled, agent-driven shopping experiences.  Caveat: - The release centers on a collaboration/partnership and roadmap (soon to "
exa_public_web,exa_027,official_account_pages,official_public_web,Allstate AI agents claims insurance operations,1,Allstate,official_public_web,business-workflow,2025-01-08T19:11:18.000Z,Allstate's CIO is leaning on gen AI to make insurance policy coverage and claims requests more effective | Fortune,https://fortune.com/2025/01/08/how-allstates-cio-is-leaning-on-gen-ai-to-make-insurance-policy-coverage-and-claims-requests-more-effective-and-empathetic/,fortune.com,medium,no,"ai-agents,business-workflow,claims,medium,official_account_pages,official_public_web,rag",Allstate's CIO is leaning on gen AI to make insurance policy coverage and claims requests more effective | Fortune [...] # How Allstate’s CIO is leaning on gen AI to make insurance policy coverage and claims requests more effective and empathetic [...] Zulfikar (Zulfi) Jeevanjee is executive vice president and chief information officer at Allstate.Courtesy of Allstate [...] Allstate Chief Information Officer Zulfi Jeevanjee says his initial interest in technology is fortuitously due to a hijacking incident in Africa.,"Summary:  - Company signal_type: Active exploration/enablement of internal AI agents and workflow automation in a financial-services context. - Evidence: Fortune profile of Allstate CIO Zulfi (Zulfi) Jeevanjee highlights leveraging generative AI to improve policy coverage, claims requests, and empathetic handling—pointing to building/operating internal AI capabilities for policy and claims workflows. - Caveat: The article centers on leadership intent and strategic direction, not a detailed product roadmap, deployment specifics, or measurable ROI. No explicit mention of external content monitoring, RAG/semantic search implementations, or concrete internal AI agent deployments beyond the stated efforts to make processes more effective and empathetic. - Useful feed tags: Allstate, generative AI, CIO, AI in insurance, policy coverage, claims processing, internal AI strategy, workflow automation, empathetic AI."
exa_public_web,exa_046,tech_keywords,public_web,Model Context Protocol MCP banking financial services AI agents,6,,public_web,agent-tech/retrieval,2025-01-08T17:19:35.000Z,MCP Server,https://docs.localpayment.com/docs/mcp-server,docs.localpayment.com,medium,no,"agent-tech/retrieval,ai-agents,grounding,mcp,medium,public_web,tech_keywords","The Localpayment MCP Server gives any MCP-compatible AI tool direct access to the live API specification and documentation. Once configured, your AI assistant can discover endpoints, read parameter schemas, search guides, and generate accurate integration code — grounded in the current spec, not in potentially outdated training data. [...] Model Context Protocol (MCP) is an open standard that works like a USB port for AI — it gives AI assistants a standardized way to connect to external data sources and tools. Instead of relying on a static, potentially outdated training snapshot of the API, your AI tool queries the live Localpayment documentation in real time. [...] | Tool | Description | Example use | | --- | --- | --- | | `list-endpoints` | Lists all API paths and their HTTP methods with summaries, organized by path | ""What endpoints are available for virtual accounts?"" | | `get-endpoint` | Returns full details for a specific endpoint: parameters, request body, response schemas, and","Summary:  - Source focus: MCP Server by Localpayment. It describes a standards-based, live-API documentation access mechanism for MCP-compatible AI tools, enabling real-time querying of endpoints, parameter schemas, guides, and code generation directly from current specs. - Key capabilities relevant to the query:   - Tools for AI agents: list-endpoints, get-endpoint, search-endpoints, search, fetch. These enable discovery, reading schemas, and obtaining full guide content without executing API calls (server is read-only).   - Live documentation grounding: AI tools query current Localpayment docs instead of static training data, supporting up-to-date integration work and potential runtime data grounding.   - Notable limitation: execute-request tool is disabled; live API requests must be performed externally (e.g., Postman or custom HTTP client with Stage credentials).  Evidence relevant to the user’s question: - The MCP Server provides standardized, live access to API specifications and"
exa_public_web,exa_034,job_posts,jobs_public_web,asset management careers AI agents investment research RAG LLM,1,,jobs_public_web,job/hiring,2025-01-01T20:00:45.000Z,Investment AI Solutions Analyst @ T. Rowe Price | Simplify Jobs,https://simplify.jobs/p/ccc8e1f5-555d-464b-abe0-08049a2830f9/Investment-AI-Solutions-Analyst,simplify.jobs,medium,no,"agentic-ai,ai-agents,grounding,job/hiring,job_posts,jobs_public_web,langchain,langgraph,medium,rag,retrieval","- Expert-level proficiency in programming languages (R or Python) and experience applying these to agentic AI systems (e.g., LangChain, AutoGen, CrewAI, Semantic Kernel, or LangGraph). [...] - Continuously evaluate and integrate emerging frameworks in multi-agent coordination, retrieval-augmented generation (RAG), and prompt design. [...] - Implement robust guardrails, compliance checks, and observability frameworks to ensure agents operate reliably in production investment environments. [...] - Deploy and drive adoption of agents that understand financial context, retrieve relevant knowledge, and generate research-grade outputs that enhance the work of investors. [...] - Architect the Next Generation of Investment Intelligence: Design and deliver agentic architectures that integrate LLMs, quantitative models, enterprise data pipelines, and real-time reasoning systems. [...] - 3+ years developing agentic AI systems (e.g., LangChain, AutoGen, CrewAI, Semantic Kernel, or LangGraph). [...","Company signal_type: Hiring for internal AI agents and exploration of agentic AI at a financial services firm.  Evidence: - Job description for Investment AI Solutions Analyst at T. Rowe Price referencing building and deploying agentic AI solutions, integrating LLMs, quantitative models, data pipelines, and real-time reasoning. - Mentions designing agentic architectures, workflows, and autonomous, self-improving systems for investment processes (research, portfolio construction, risk analysis, client engagement). - Emphasizes prompt engineering, multi-agent coordination, RAG retrieval, grounding, semantic search, and responsible AI practices within the investment organization. - Signals ongoing evaluation of frameworks and adoption of agents that understand financial context and generate research-grade outputs for investors.  Caveat: - The source is a job posting outlining responsibilities and future direction; it indicates strategic interest and hiring for internal AI agent capabiliti"
exa_financial_report,report_001,filings_reports,financial_report,Citigroup annual report generative AI agents internal operations,2,Wells Fargo,financial_report,governance/compliance,2024-12-31T00:00:00.000Z,wfc-20241231_d2,https://www.sec.gov/Archives/edgar/data/72971/000007297125000066/wfc-20241231_d2.htm,sec.gov,low,yes,"agentic-ai,ai-agents,filings_reports,financial_report,governance,governance/compliance,low,rag,retrieval,wealth","Wells Fargo & Company is a leading financial services company that has approximately $1.9 trillion in assets. We provide a diversified set of banking, investment and mortgage products and services, as well as consumer and commercial finance, through our four reportable operating segments: Consumer Banking and Lending, Commercial Banking, Corporate and Investment Banking, and Wealth and Investment Management. Wells Fargo ranked No. 34 on Fortune’s 2024 rankings of America’s largest corporations. We ranked fourth in assets and third in the market value of our common stock among all U.S. banks at December 31, 2024. [...] Wells Fargo’s top priority remains building a risk and control infrastructure appropriate for its size and complexity. The Company is subject to a number of consent orders and other regulatory actions, some of which are described below. These regulatory actions may require the Company, among other things, to undertake certain changes to its business, operations, products ","Summary:  - Company signal_type: Neutral/No explicit indication - Evidence: The provided extract from Wells Fargo’s SEC filing describes organizational structure, risk and control emphasis, and regulatory actions. It mentions four reportable operating segments and management reporting processes, but there is no reference to using or exploring internal AI agents, agentic AI, LLMs, retrieval-augmented generation (RAG), semantic search, external content monitoring, or workflow automation. - Caveat: The excerpt is focused on governance, risk management, and segment reporting. If the user needs confirmation on AI initiatives, review full SEC filing sections related to technology strategy, AI/automation investments, or risk factors for technology. - Useful feed tags: Wells Fargo, risk management, regulatory actions, organizational structure, operating segments, management reporting, GAAP adjustments."
